10;100000;5000;2000000;5000;100000;500000;500000;9000000;
20;100000;5000;2000000;5000;100000;500000;500000;17000000;
40;100000;5000;1500000;5000;100000;500000;500000;17000000;
80;100000;5000;800000;5000;100000;500000;500000;17000000;
